name,Photo URL,Created At,Updated At,objectid,title,creator,date,date_range,description,condition_notes,language,building,room,wall_row,shelf,notes
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/7020ba57-74dd-4348-9174-7494a440cca3/4c51e14e-d2ec-427d-bee8-438e8ac18768/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260630%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260630T163643Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=b2e5fea77c907f298896f33e7912d9bad1526334b71bae1c98a95d66356bea49502bef028e70aa894e0eedcee190fbc441749cf4b74300cdbb87f71feba0a6853e5dba9c9f42a9692d86386626f699dfb954fbea648c2f14c0b99d47d04ce6ee14a4bf91e899ae030a81f28a005d35129760868eeb1a8aa4666b6f9994191f9911dcc004f8b6820c2f4109ddf7a757c3bf2219edceaa8a59bab938ec6a36a137928a80b49e62d460bdce54788411333a340a340035448b35740ea2c2a6ed67d86eee5fd53d55f2591119e3e3d0233c984e585550a0a42ae929bf1c3fe86d5ccd7a73c2a1ee04b49f306a128329861319562eec222aebae70c91ceaa3dc4642c2,2026-06-25 13:58:17,2026-06-25 13:58:17,1840,Papers Relating To Mound Copper In The United States,Clarence B. Moore,1903,,In a gray archival folder with a brown spine.,,English,TPRC,FF6,1,50,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/7020ba57-74dd-4348-9174-7494a440cca3/e1fab8e9-f28e-4815-8b8c-a92334a28319/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260630%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260630T163643Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=0bd55fd13ee31a0b34c0da3b556be554467e533a10060d20487e1411835cc5eb26e04d085a54928586a4c05e7b193ceaab21742d314036c23cbf9dc18126490cdeeeb6a52f8209dcd7eba57902d88553c89de06a8237a434289a5c7bcb650e70b708da9b8e9be9ea2b4ad1f3a7b5bfcaa67818287bb168e497011def23c1c5fb1beef9b65cd6e229185957aa30ef8d7ff35f3b36d08b8199e42ad39b2785cca5d3b36511b8d80a1c20203a3d73b754b39b771de868516e45e1d28160d1e8b563e0aba3d1ccafb6bc16d2d86efb4172c3fb476c609086b4c06dff11bbcd237880a336d27cecbf5c3e2fc7c11fa0802f40ca5ace05bf1498a7d2b75ac7f3b95fb4,2026-06-25 13:58:17,2026-06-25 13:58:17,1841,Pre-Historic Copper Implements,Edmund F. Slafter,1879,,In a gray archival folder with a brown spine.,,English,TPRC,FF6,1,50,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/7020ba57-74dd-4348-9174-7494a440cca3/942de08f-b074-4039-a493-a72e6b68d934/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260630%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260630T163644Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=b81d340bfb7f2187814a41ad9a21a2942fada8491ce716bf1b0faadbca0b5199f81ff96c25a6b77bf51772bbc8d9c288cfadcb04abad4ec6390052d3ee1631f73c7e8d0a0bb759c9fe491399ac6ff68eddf70a771d2460e67802dca1cc75720c83e723451b1aaf6bfec6a05855bb77e64ed973735c9c9ead8e03d559df39fb228bade759406596048349cd0e5725a37b0c8a2a73b22888bc80ddd1c46f1d9aa1cefc4cd9558ea16a0e28a4a94326dca0323928f828be32bf8cd2a1ee7d7e60eee136895e69aef7e807f56456758b95cda396cea43629f229fc2688c8d3de009a516628525b245bec78d4d53fba2d55a6d44c534fba978946753f7f99e5495bc5,2026-06-25 13:58:17,2026-06-25 13:58:17,1843,Primitive American Armor,Walter Hough,1895,,A paper volume with an orange cover.,,English,TPRC,FF6,1,50,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/7020ba57-74dd-4348-9174-7494a440cca3/f34f0954-df88-420c-9bd7-d255114724e6/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260630%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260630T163639Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=20e2f445a0b16e0bd2466ac8697053b36d49d494ce5b0c47f4d56cf613de577a193f1f80d849290b11f0710ac077bc0cb46db1f2181d53b136e431038430d22ec74adbf3c217f3f19e3ce722cc662865f1e81a265c15464c2d0ca84e1dff6ae70a3b0190b3a54b318918a85175ae1ff5d90211849f29f691d0e1e38501326679e5b62e739acc91a0c9381ee48c3d335021527c39dc89d1daa5ad1f8a3780c49dc7f4874670ace691a15f68ee508e22548d5a8ed3c5275c63a73bab24a0e99dc216ba7af7b6891eb2ba58ce988876599825a2223fe2fd1c330008eac0eef172221754182c6b8f3a806fa36dc55453f80d1651263fe47308ef762611564e9c54c2,2026-06-25 16:02:12,2026-06-25 16:02:12,1850,Earthenware Of The New York Aborigines,William M. Beauchamp,1898,,"Brown cover with gold lettering on the spine. Bulletin of the New York State Museum, Vol. 5, No. 22.",,English,TPRC,FF6,1,51,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/7020ba57-74dd-4348-9174-7494a440cca3/58703436-08bf-4e01-aea0-13cf9a98fa38/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260630%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260630T163639Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=8ac138a38b3a6e188278bc2addb503ba8098be2dec03d056bb5aed76bf9b9f3cbd2ffe5995580e680cb2b23d951dd7fbfee409458a7f718b440fbebed004b5c1f48491d45e7ef47ca872f860c5b5ea5106032fdffb359d6555b354d0ae66f75b5c9308d9638ed08f39915ce7d4b03c87e9b58a819dd89c4c2d2cbc68eca0fc1e64ad522b008f9a17d4bd78c8f1fbb007b7dfd02f9761111c0a24b8712b72ffe9ec1ed01d865b991a6bdfa708c9549356652d271b9b0bf043c0af0c05a9c0bc9b5597bd226c2f8b53f328925fd585e600b278caaceb90992a646b13af992f89af0eaf825a1795b4cd82194e499ccc582abe11776a3955b414fd1b3bd165404cbd,2026-06-25 16:02:12,2026-06-25 16:02:12,1851,Earthenware Of The New York Aborigines,William M. Beauchamp,1898,,"Paper volume with a yellowed cover with black lettering. Bulletin of the New York State Museum, Vol. 5, No. 22.",,English,TPRC,FF6,1,51,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/7020ba57-74dd-4348-9174-7494a440cca3/fe21873c-b118-43b4-992b-b4b4db3742b1/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260630%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260630T163643Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=751b482c8877fc649d1e9eaf34baabb05d8b822857220653b7456a2462fa380975568cf80b89199e8ffbd2977647a1d963e1e695b3f21958b0de6b2e27012baa94c7e022d63031275307b5f31e386adebaab48b52c2bb1280174ecefddeb9f110f0c0b27fd8f23a9fe9b8ced2673a037f3f0f0ea76ee8674e0fba3e7972fdb4f6a5a94b2c779459f85e60ed0d5ae88fc92235662e92c3e3ea9b2c0356b6043850ff7cb3a8c59d48fe033c9ee25472febfe3f14a8a57ec4c4093dd080532cd98da565092a02459eb5a6627948faf7b0beaea96182739bdb7417b9a1336457d121e4d021b9ffb29941dd68f2f49c8bfac132bf0ea1e7b3901e33dda5fde5c0a8ab,2026-06-25 16:02:12,2026-06-25 16:02:12,1852,Polished Stone Articles Used By The New York Aborigines Before And During European Occupation,William M. Beauchamp,1897,,"Brown cover with gold lettering. Bulletin of the New York State Museum, Vol. 4, No. 18.",,English,TPRC,FF6,1,51,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/7020ba57-74dd-4348-9174-7494a440cca3/7dc1a428-f50c-4648-bf76-a57518e9bb22/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260630%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260630T163641Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=258d1552e8da243cfdd3680613dbcedd6569cdc4bb31000e647d350f3c8faea0636dbd735a95c03244de3b36187bcf3e555948d145e32df1179dcab51c4b0518b7ddb21d4b8c31035e9d32dba7c2db9e04b075f4fa7063e01571ed6532ee07bf24e68046682d2922cc1e9a897c540bec55bc8ec840b141e4bdf8561cf0333019ddc0b617751ae509febbbcb5eac3a6b2f2afc56818ea72d1710bddf1d0876578f3855dd9085b25bd2ffdd4ce906301db9c7dd84223fa3ef4f51c0859d7ffaa3dd727cbec61d849ed8c10c24813ba322fe42bcf708411dff1fd333d4e541c815eb9c9b0ed8d9d50e62e4722be2454bd634c183b1ae54391af8b28260026312139,2026-06-25 16:02:13,2026-06-25 16:02:13,1853,Horn And Bone Implements Of The New York Indians,William M. Beauchamp,1902,,Paper cover with black lettering. New York State Museum Bulletin 50.,,English,TPRC,FF6,1,51,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/7020ba57-74dd-4348-9174-7494a440cca3/fbe81e0e-a7ce-41c1-8ae9-1a1f5dc1f767/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260630%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260630T163637Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=0c500845369993b877349dcbde1dfa0a44c920988e8f41da0049ca9205fbe38fd56fb3c753a78bc1db751b739d180490e6afe1d711fb837a8c6ca4a807c38848955159f49dca2840d3196c11422ef6c5da577c9c57550b90f0c74a1798b2a1f621389dbfc20ac075510d57300185093673dffb9a98cfa3ad76611a843fb76f6f0c3e7811708d80549c650965166bc5ba8ed1c8408a4c5e36963c8ee4200c3eec1ec14c3511f3dfeaa71e9b229b7d5729d630198a8d8c7084594d38659445f8b7e68ba1612e248a7f62dc17a53ba3077a28a1d4c9c446000a66208168cdfcb37f894aeb3e8b537aadbf0aca422dd95a277483b3efc9276e2a52e9ae81a046a0f1,2026-06-25 16:02:13,2026-06-25 16:02:13,1854,Aboriginal Chipped Stone Implements Of New York,William M. Beauchamp,1897,,"Paper cover with black lettering. Bulletin of the New York State Museum, Vol. 4, No. 16.",,English,TPRC,FF6,1,51,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/7020ba57-74dd-4348-9174-7494a440cca3/288a467d-3da5-4d88-8139-95720b6969f8/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260630%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260630T163648Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=30751e4c1e00af78a7050a3fc7b4043caac63fb307c17b79b9c69af0208600eea0bf77ed57cf20c31cb2722a1b7b2743aa56961ed3f52a021b8e401107907108ba90670f2cde1b88a872bcdd7b235edf2710b7107e1ee2e1ebbc23fead4d2703db454cc71b4d83cfe2ca9819127287e76a419e0c1120b081675faff093f0da96c277cc15fdd7c35e0989954f8836801d535639d2a4474a69c97dd30bac43f6011ff3fad83845b2ebda1b80826a5ce625dad0833a555e764dd9747aa561961ceab5c3ed506cf26bdb84657ed5f034203e4f6acb3ab3a65408dae9877bad96c62d3e08ea90f6a4ab118ab2754281029f46f559e037d29981ba369bcb276f0331c0,2026-06-25 16:02:13,2026-06-25 16:02:13,1855,The Stone Age In New Jersey,Dr. C. C. Abbott,,,Dark brown cover with lettering on the spine.,,English,TPRC,FF6,1,51,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/7020ba57-74dd-4348-9174-7494a440cca3/f30e3ab0-0477-42c1-8c23-48b58ef636c5/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260630%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260630T163641Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=afccdcd1bbc027a7ac795572d6575422b6fe88b8cffc35490e18132f769a5eb59ad75415d1d16baa3b535fcfb7e3f6c429b9baec28758ae412a91c5225944910aa9ad02784f7d0fdc4663eeaa15a30f457a96da81d1b8ca63711bce5ea6c5c605fc9f87dc0135abe302d1cad44bdbe1a303ea15087422898dcc8aa241b9da6e76dc03d6790af67fd70eeb151adb1c045875a35840d194a867625dbb953b3d41ddd9b30f3aeebafb4747539ab16d26503434443c159d7733a46705d23c2cc3d1899999413d978787d79a5dd7c3583c8987e317cf346989b843bec974a17736708338e68dcaa98f2dceb30f754eba5c69151775c83e9dd4976d9401a40660f5f7b,2026-06-25 16:02:13,2026-06-25 16:02:13,1856,Horn And Bone Implements Of The New York Indians,William M. Beauchamp,1902,,Green cover with gold lettering inside of a dark green box on the spine. New York State Museum Bulletin 50.,,English,TPRC,FF6,1,51,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/7020ba57-74dd-4348-9174-7494a440cca3/3bdf4cb8-9cf3-454b-9dae-d7944072f08b/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260630%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260630T163647Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=734e6332435b22ac73b00a1136f6fed689061835f4c2c84b76b0845f2873490ab656317a96ce2a56480089f73cd3b6320a7926a65bab5b5e3dfc7a3485628a861d646538108b5d96422494a9d4a46d791705a87c7ce0e1e94f30f60d2e9bd1f374a618649a421c5ded8aa44a3ae913b23582b9c0ba661e6f6b70b1523bdbb5c52a67a5fccc2957022371fdfb004b89c07c697299ec78f0e20fab4ddd39fd15e00357a8eb3864b3f08d51837b59e8c72edc5ffe1b0a697869a896330684681ec44e073e10ef417302bcfc8cd9de02fe33428d3f902fa272d545477615f8c89a0be6339852989f31a635c7a002421685aa6da6119f5e7740025084181accca7966,2026-06-25 16:02:13,2026-06-25 16:02:13,1858,The Quarterly Bulletin Of The Westchester County Historical Society,,1935,,"In a gray archival folder. Vol. 11, No. 2.",,English,TPRC,FF6,1,51,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/7020ba57-74dd-4348-9174-7494a440cca3/a42b4873-aef3-40b4-8cd2-e9654f2dd3cf/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260630%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260630T163642Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=648c44ceab6a999f5ef0e5c4e5dcbde3d99d4c9a5dc4fa3d71ca9cc63451af061afb95547fa4a7f8363dad3150e5614aa4e2ac4af6a47ea2d170eb42b3c1adbb97bff2599c4ec6456912864469cea07ba053e9e40990f1f06934baa0279c4304482aa759b34de3d77fbc2f130d796cf5a6133f467362d01f29484ab7834a16e0710e58f13e1508a09b910955e1f83f7dcabb387f1e8ff5644a5b8abdad52cbdcf833a611dda44844031981a729ca10a24555f60bf2c8d49a8c4dde06fca1e045455d93fe998910a5858308904435cfcbb43d236ab3eabd48b10a0d9812105123220cfe5373569d53abc2a2021f43b32c6f72e3bce95de86d968430085bcc4bcf,2026-06-25 16:02:13,2026-06-25 16:02:13,1859,Monolithic Axe Found In Connecticut,Norris L. Bull,1931,,Inside a gray archival folder.,,English,TPRC,FF6,1,51,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/7020ba57-74dd-4348-9174-7494a440cca3/7b5fd477-0c4f-4f25-ad80-6931eb41a324/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260630%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260630T163644Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=7d9d456882e46bf24bfc6998c4af23711efc6aeb14af10118bfd9d4bc2c372d7b7562897aa810a2524fc80b82d18bbb8ab99a74ddb90f9290f3432ad5ee4b5edfb50006958feef27cc1de9cd1715511ef2a0e63b6e80e040209cf8a3e03eeae53abdde3b037027275ae995d6e25e02a87172a1900c2e34116743f3bdf15d03ed65af06d6bf90575bffa958146eeaade492e02151f56b780d2e24ba7dfa195275a3c983314e336416f7388a95e1fa96a39281b287d036ab1a3efbbc98a8f60afc4a3dab935a5a0265cea0ae06dbfbc9e5a56d136256972a950529bee9bb4a96c959bceb1633c67462b0ec9e541d5ec565ebe088c144e66b238ce639907ecd424a,2026-06-25 16:02:13,2026-06-25 16:02:13,1860,Stone Ornaments Used By Indians In The United States And Canada,Warren K. Moorehead,1917,,Green cover with gold lettering.,,English,TPRC,FF6,1,51,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/7020ba57-74dd-4348-9174-7494a440cca3/658ce00c-6cec-402c-a3d8-769fdb29c568/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260630%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260630T163640Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=aef5680ac06d92471656d6b623f3c860a0277d2e9f636258b9fb9b601c7dcfda5d4401f023878a1eb6e09fc69ebc24077e570a2b0bb43020b96995b7568003cb95db833e22276b5420714405e3de8dd785334641a952bcb95d607f616525b2b5274285731f1db2441a0aab3b0d3241665a141653fbd353694a5059a0ee0dcd156115d9e0572727e65b0480f36c3681a0ffe7c66c3d786428d2346c08416288a2f5b89569a77718df69409a91f0b24a817c9bbd6b77810c2a104c6a4fe7c435dbeaf4c91ed1eba874d2d001929b0352619fab17b5011f39818057ea414d643691b22f14a25371a533b79d9fcddf2ece58b91a06ac938e5c81d63992beaf9f0d79,2026-06-25 16:02:13,2026-06-25 16:02:13,1861,Hematite Implements Of The United States,Warren K. Moorehead,1912,,In a patterned archival folder with a green spine. Bulletin VI of the Phillips Academy Department of Archaeology.,,English,TPRC,FF6,1,51,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/7020ba57-74dd-4348-9174-7494a440cca3/d9e3595f-3d48-4baa-98c7-dc58773df312/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260630%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260630T163648Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=27f3c57d1def506412bda22066766281e27f5554c75c9f6d6cd3a1f48bd403672db7a0271cb6a66178907051846014b4869bad7d59ffe382bd94a59389a53ed8364099d10f4fb5748bb9470c84e733ee3418b975282d40a67ba6d350b6180b562566e9061aa1e028fa055616a267a39761f29f92f74c71adfb99bed33f52fbac55db5f44fe92046e84823206da25805c2735319d73148d39e4086a22ece695d9fc922348956d21f200b3a4b84fd2e5c710a2175173fc272111b4956b1630016e7f744130539e52905679d8b26e5e4dcf58d8e98f3ec59dbefe77637bef3745ed772aeafdf89ad1629106fb15cc81775ff8bb197f6d4f58aa1b9b6997a791554c,2026-06-25 16:02:13,2026-06-25 16:02:13,1862,The So-Called 'Gorgets',Charles Peabody And W. K. Moorehead,1906,,Stored in a gray archival folder. Bulletin II of the Phillips Academy Department of Archaeology.,,English,TPRC,FF6,1,51,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/7020ba57-74dd-4348-9174-7494a440cca3/11550ec0-7b8d-49dd-92a5-5809c1202e32/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260630%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260630T163643Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=6cbe30ef52d7cbac3b155995f102cabf6f0098b2ef210171dae5c76675b732b5b5bac1b0582d3cecc52a6bbe2d879aa54861a7abdefa3d55d30025b8c0161aa1d6c320fc095f0c469b1afd8a6dbaafbe3a972be5bf526c2a55441ede7b585f87cdd3d488b56df868d046982b32a4f6f8b2c850f064bf220b407f05e2c940b339fc297893e96cc0ed74561536810c6540efa62e6d08934f063fd1fd89ac792eefa3b1a2ba8d97285791475cdf25600cbf7d5129cfc74c6c7b6321fe61c5afdfbc2b968bdca67fb0f18f0af937c2856690983fdc3f3dec492bd67807740c4018973a2401c33b327aa51b93eb1059de4ee0ff558a25b6867ad8651468c7394db112,2026-06-25 16:02:14,2026-06-25 16:02:14,1863,"Notes On The Banner Stone, With Some Inquiries As To Its Purpose",Arthur C. Parker,1918,,In a gray archival folder with a black spine. Reprinted from New York State Museum Bulletin 196.,,English,TPRC,FF6,1,51,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/7020ba57-74dd-4348-9174-7494a440cca3/1d2a0217-a61e-4d8c-b6e0-40c334c2908b/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260630%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260630T163640Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=6328918860c194d3934bebc76ad47a21a6fdaaa6ddac2f3475c38e2057783df565dd0513649ef5f2150a975207dbdeca3fdfbd4689e21b0b8d661149718c3325c5da780bf3cd46dd84aa2659a0613f502379f2b1ed53a3321ec1810c6ddcf74ab4ac17093a5f85299ce26f59236d319d4ab77bfc847199a6c01776e150a3e77ea5f5628e897b19d9b3cb319c8cb7ac92a82ec36bb748985133a0e5bf75fdd1841e390ca86c7d4b7e664ac5fcc6d1a66e4a9edcef15b78181d5976ac9f81ce4e20197e01b27c339eb78d8d59f75605af1cfb37549a3d0427e5def23a67894d49b0d92850572dbab85d0ebec9e40dcf48ecb150e806495fad9bd6f22454bc27add,2026-06-25 16:02:14,2026-06-25 16:02:14,1864,"Hammerstones, Anvils And Certain Pitted Stones",William A. Ritchie,1929,,"Green paper cover with black lettering. Researches and Transactions of the New York State Archeological Association, Lewis H. Morgan Chapter.",,English,TPRC,FF6,1,51,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/7020ba57-74dd-4348-9174-7494a440cca3/0f25dbcf-d8ca-4c5f-811e-5b23be7b0c9a/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260630%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260630T163637Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=a507474c7530377a9b2e11e6d2dce4f3b12fa0b59ca5d6ac31d185bfc7ef9f61e6478297400b293b960e43be4cce8fed68477697d9181adc272482cbdd51e7f4c6bbf3132188d3ab3056a7aceac8c7ef31a9ebd97cc99217738c57d54f1827f9d09b3e25bcfac285fc280998708553cfc7462af6c58e8fc82d9994abe69379ecc21ad6f49dc55cccb1f52538e5e2c18e9f3d766ba19aa167607ba794f746f4c206e74ab8f233f94a36b3cc1506eb81bab7e800da4fe769c035b4c91f606fa87591a398265bac5efce04ee4c99fa3b8a49c466ecbc3002988634ba5004f38379631c841db689477fad2bac99ac3d3a98920c32e17bc0ccf0918be252dfca20a9e,2026-06-25 16:02:14,2026-06-25 16:02:14,1865,American Antiquity: A Quarterly Review Of American Archaeology,,1940,,"In a gray archival folder with a brown spine. Vol. V, No. 4.",,English,TPRC,FF6,1,51,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/7020ba57-74dd-4348-9174-7494a440cca3/44b490a1-3fd8-44d1-a455-9587eb1b1140/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260630%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260630T163638Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=7f5e7af1918ef2063bc677cf8157c08d0e2cbd71c9a220f08ae10eac19d9e7e5d3c07c7e01e8178e49abb8a345939acde071dcafdad91a8cb88a1b5a4add25303427264e0f0a980dd02af8ac39e82977348c5e4375ee047e286558828c7a6c3501722ba06ac53d7e5312c0f8c33730f5d58f2423ce16b68b752ff416169513cd0c9a8bc0b33027edbeac57956f320f38c0938f6a17ee614dba28fc22cc73ee3e1edd8911bde803e042d15d7b3456156fa7365847819664155180d9daf9bc9a36a32be0eb80ea89edc8535580480b70b53aa253b3bde3a6590dcefe896d1331b90bb1184fb709ad1fff9cd1dc1f13e96bf99fad0cc7bdd5669bb45e26acac68a1,2026-06-25 16:02:14,2026-06-25 16:02:14,1866,Bulletin Of The Buffalo Society Of Natural Sciences,,1909,,"Inside a patterned archival folder with a green spine. Volume IX, No. 3.","The inner paper journal has completely detached from the folder and outer covers, and is loose inside the folder.",English,TPRC,FF6,1,51,
Book,https://storage.googleapis.com/vlgo-site-567f8-una-media/inventory/7020ba57-74dd-4348-9174-7494a440cca3/b9b608ed-e90f-4488-991d-ad6781215037/image.jpg?X-Goog-Algorithm=GOOG4-RSA-SHA256&X-Goog-Credential=vertex-ai-app%40vlgo-site-567f8.iam.gserviceaccount.com%2F20260630%2Fauto%2Fstorage%2Fgoog4_request&X-Goog-Date=20260630T163637Z&X-Goog-Expires=3599&X-Goog-SignedHeaders=host&X-Goog-Signature=213ca6927294d9b432365421f37550380518eba11f295c4bb5e800277825d4c7eff260b2962d8de57afcad420f22ca8a72d49e9c1ef01603fc405541b51b5b2dbbaeaacd07ed22b3750891c38b720f917d5371cce098496a5ef194d5857570b8ae1a984e811f8a69662df6ff33839146e006e2f0285ce7bde72512d24ec06135a2b88ea86f139929c33cedf27fa31e68783594d6127f4ba7bb8867ab2612422d0b5d1916d618d3334232ebf523c77d4740d511d222e34f78497593f81f5cf57776ed9bafd64890f39bbfb4b81302dc9366c283a9039bb052782ed77e6d463190b4042f49b6f2122c823c2d43644c1aeb69182c102e84bfa2d1fcc81bb78f1189,2026-06-25 16:02:14,2026-06-25 16:02:14,1867,A Classification Of Arrow Or Spear Heads Or Knives,Thomas Wilson,1897,,"Stored in a gray archival folder with a brown spine. Reprinted from June, 1897, 'The Antiquarian'.",,English,TPRC,FF6,1,51,
